,source_id,source_name,company_name,ultimate_parent_name,country,lat,lon,ultimate_parent_id,company_id,percent_interest_parent,percent_interest_company,percent_company_datasource,percent_parent_datasource,ultimate_parent_revenue_annual (mil),created_date
2121,15487,Sanyuan Coal Mine,Shanxi Sanyuan Coal Industry,Shanxi Provincial Department of Finance,CHN,36.176152,113.04472,100000125528,100000126781,5.291356,100.0,{12452},"{6119,12452}",11,49:33.9
2122,15487,Sanyuan Coal Mine,Shanxi Sanyuan Coal Industry,State-owned Assets Supervision and Administration Commission of Jincheng People's Government,CHN,36.176152,113.04472,100000125963,100000126781,7.28532,100.0,{12452},"{6119,12452}",88,49:33.9
2123,15487,Sanyuan Coal Mine,Shanxi Sanyuan Coal Industry,Changzhi Municipal People's Government State-owned Assets Supervision and Administration Commission,CHN,36.176152,113.04472,100000125964,100000126781,5.64158,100.0,{12452},"{6119,12452}",2553,49:33.9
2124,15487,Sanyuan Coal Mine,Shanxi Sanyuan Coal Industry,Changzhi CAITONG Investment Holding Group,CHN,36.176152,113.04472,100000128871,100000126781,7.52004,100.0,{12452},"{6119,12452}",237,49:33.9
2125,3162977,Selian No.1 Coal Mine,Inner Mongolia Tongmei Erdos Mining Investment,Jinneng Holding Shanxi Coal Industry,CHN,39.866469,109.844292,100000127480,100000126376,51.0,100.0,{12453},"{6119,12453}",3100,49:34.1
2126,3162977,Selian No.1 Coal Mine,Inner Mongolia Tongmei Erdos Mining Investment,Inner Mongolia Erdos Investment Holding Group,CHN,39.866469,109.844292,100000128342,100000126376,30.0,100.0,{12453},"{6119,12453}",14608,49:34.1
2127,3162977,Selian No.1 Coal Mine,Inner Mongolia Tongmei Erdos Mining Investment,Zhejiang Energy Group,CHN,39.866469,109.844292,100001000030,100000126376,19.0,100.0,{12453},"{6119,12453}",92,49:34.1
2128,16575,Selian No.2 Coal Mine,Ordos Zhongbei Coal Chemical,Huaihe Energy Holding Group,CHN,39.866482,109.843954,100000000216,100000126993,73.89706,100.0,{12454},"{6119,12454}",251,49:34.0
2129,16575,Selian No.2 Coal Mine,Ordos Zhongbei Coal Chemical,other,CHN,39.866482,109.843954,100000001753,100000126993,9.565946729,100.0,{12454},"{6119,12454}",194,49:34.0
2130,16575,Selian No.2 Coal Mine,Ordos Zhongbei Coal Chemical,China Cinda Asset Management,CHN,39.866482,109.843954,100000123329,100000126993,7.416448,100.0,{12454},"{6119,12454}",23,49:34.0
2131,16575,Selian No.2 Coal Mine,Ordos Zhongbei Coal Chemical,"Guizhou Financial Holding Group Co Ltd (Guizhou Guimin Investment Group Co., Ltd.)",CHN,39.866482,109.843954,100000125641,100000126993,0.223737375,100.0,{12454},"{6119,12454}",500,49:34.0
2132,16575,Selian No.2 Coal Mine,Ordos Zhongbei Coal Chemical,Wuhu Construction Investment,CHN,39.866482,109.843954,100000128751,100000126993,2.768,100.0,{12454},"{6119,12454}",78,49:34.0
2133,16575,Selian No.2 Coal Mine,Ordos Zhongbei Coal Chemical,Wuhu Ruichuang Investment,CHN,39.866482,109.843954,100000128752,100000126993,2.555,100.0,{12454},"{6119,12454}",12,49:34.0
2134,16575,Selian No.2 Coal Mine,Ordos Zhongbei Coal Chemical,Qingdao Urban Construction Investment (Group),CHN,39.866482,109.843954,100000128998,100000126993,0.24543,100.0,{12454},"{6119,12454}",2714,49:34.0
2135,16575,Selian No.2 Coal Mine,Ordos Zhongbei Coal Chemical,Qingdao Jimo Technology Investment Holding,CHN,39.866482,109.843954,100000129002,100000126993,0.5983644,100.0,{12454},"{6119,12454}",7,49:34.0
2136,16575,Selian No.2 Coal Mine,Ordos Zhongbei Coal Chemical,Gotion High-tech,CHN,39.866482,109.843954,100000129038,100000126993,0.194854797,100.0,{12454},"{6119,12454}",388,49:34.0
2137,16575,Selian No.2 Coal Mine,Ordos Zhongbei Coal Chemical,Zibo High Tech State Owned Capital Investment,CHN,39.866482,109.843954,100000129067,100000126993,0.389709593,100.0,{12454},"{6119,12454}",15,49:34.0
2138,16575,Selian No.2 Coal Mine,Ordos Zhongbei Coal Chemical,"Management Committee of Gui'an New Area, Guizhou",CHN,39.866482,109.843954,100000130362,100000126993,0.157449106,100.0,{12454},"{6119,12454}",2160,49:34.0
2139,16575,Selian No.2 Coal Mine,Ordos Zhongbei Coal Chemical,"luxshare co., ltd",CHN,39.866482,109.843954,100000130522,100000126993,1.988,100.0,{12454},"{6119,12454}",22,49:34.0
2140,15488,Sendayuan Coal Mine,Shanxi Qinyuan Kangwei Sendayuan Coal Industry,other,CHN,36.856433,112.200141,100000001753,100000126821,49.357,100.0,{12455},"{6119,12455}",194,49:33.9
2141,15488,Sendayuan Coal Mine,Shanxi Qinyuan Kangwei Sendayuan Coal Industry,Wintime ENERGY Group,CHN,36.856433,112.200141,100000122377,100000126821,50.643,100.0,{12455},"{6119,12455}",2985,49:33.9
2142,15489,Sentai Coal Mine,Shanxi Shuozhou Pinglu District Sentai Coal Industry,Shuozhou Xishan No.1 Agricultural Technology,CHN,39.534308,112.331347,100000128434,100000127253,79.99,100.0,{12456},"{6119,12456}",20,49:33.9
2143,15489,Sentai Coal Mine,Shanxi Shuozhou Pinglu District Sentai Coal Industry,Beijing Kaixuntang Technology Service,CHN,39.534308,112.331347,100000128479,100000127253,20.01,100.0,{12456},"{6119,12456}",160,49:33.9
2144,3162980,Shaanxi Anyang Coal Mine,Shaanxi Heyang County Coal Development,Shaanxi Coal and Chemical Industry,CHN,35.195374,110.134069,100001000403,100000126294,100.0,100.0,{12457},"{6119,12457}",5,49:34.1
2145,16707,Shaanxi Caojiatan Coal Mine,Shaanxi Coal Caojiatan Mining,Shenmu County State-owned Assets Operation,CHN,38.556704,109.898777,100000124304,100000126624,5.4,100.0,{12458},"{6119,12458}",4360,49:34.0
2146,16707,Shaanxi Caojiatan Coal Mine,Shaanxi Coal Caojiatan Mining,Yulin Finance Investment Management,CHN,38.556704,109.898777,100000124704,100000126624,8.6,100.0,{12458},"{6119,12458}",28,49:34.0
2147,16707,Shaanxi Caojiatan Coal Mine,Shaanxi Coal Caojiatan Mining,Yulin Yuyang District State Owned Assets Operation,CHN,38.556704,109.898777,100000124705,100000126624,12.0,100.0,{12458},"{6119,12458}",237,49:34.0
2148,16707,Shaanxi Caojiatan Coal Mine,Shaanxi Coal Caojiatan Mining,Shanxi Financial Holding Group,CHN,38.556704,109.898777,100000128657,100000126624,22.5,100.0,{12458},"{6119,12458}",850,49:34.0
2149,16707,Shaanxi Caojiatan Coal Mine,Shaanxi Coal Caojiatan Mining,Shaanxi Coal and Chemical Industry,CHN,38.556704,109.898777,100001000403,100000126624,51.5,100.0,{12458},"{6119,12458}",5,49:34.0
2150,3162981,Shaanxi Yidong Coal Mine,Shaanxi Yidong Mining,Shenmu Donglin Management Consulting,CHN,39.204632,110.003136,100000128252,100000126836,36.0,100.0,{12459},"{6119,12459}",206,49:34.1
2151,3162981,Shaanxi Yidong Coal Mine,Shaanxi Yidong Mining,Shenmu Xinyifan Management Consulting,CHN,39.204632,110.003136,100000128253,100000126836,25.0,100.0,{12459},"{6119,12459}",27,49:34.1
2152,3162981,Shaanxi Yidong Coal Mine,Shaanxi Yidong Mining,Shenmu Qianheng Management Consulting,CHN,39.204632,110.003136,100000128254,100000126836,18.0,100.0,{12459},"{6119,12459}",9,49:34.1
2153,3162981,Shaanxi Yidong Coal Mine,Shaanxi Yidong Mining,Shenmu Hengfeng Waste Recycling,CHN,39.204632,110.003136,100000128255,100000126836,16.0,100.0,{12459},"{6119,12459}",266,49:34.1
2154,3162981,Shaanxi Yidong Coal Mine,Shaanxi Yidong Mining,Shenmu Zhongqian Taide Enterprise Management Consulting,CHN,39.204632,110.003136,100000128256,100000126836,5.0,100.0,{12459},"{6119,12459}",2970,49:34.1
2155,15490,Shadunzi Coal Mine,Lu'an Xinjiang Coal Chemical (Group),Jiuquan Iron and Steel (Group),CHN,43.135789,92.711064,100000000230,100000123537,15.46,100.0,{12460},"{6119,12460}",460,49:33.9
2156,15490,Shadunzi Coal Mine,Lu'an Xinjiang Coal Chemical (Group),Shanxi State-Owned Capital Investment and Operation,CHN,43.135789,92.711064,100000001663,100000123537,57.042,100.0,{12460},"{6119,12460}",38,49:33.9
2157,15490,Shadunzi Coal Mine,Lu'an Xinjiang Coal Chemical (Group),Xinjiang Xinye Asset Operation,CHN,43.135789,92.711064,100000124830,100000123537,21.17,100.0,{12460},"{6119,12460}",22,49:33.9
2158,15490,Shadunzi Coal Mine,Lu'an Xinjiang Coal Chemical (Group),Shanxi Provincial Department of Finance,CHN,43.135789,92.711064,100000125528,100000123537,6.338,100.0,{12460},"{6119,12460}",11,49:33.9
2159,16620,Shagoucha Coal Mine,Fugu Energy Investment Group Shagoucha Mining,Fugu County State-owned Assets Operation,CHN,39.100119,110.696113,100000124965,100000127198,100.0,100.0,{12461},"{6119,12461}",419,49:34.0
2160,3162983,Shahaiji No.1 Coal Mine,State Grid Energy Hefeng Coal Power,China Energy Investment,CHN,46.553039,86.205922,100000000239,100000123071,100.0,100.0,{12462},"{6119,12462}",18,49:34.1
2161,16576,Shajihai No.2 Coal Mine,State Grid Energy Hefeng Coal Power,China Energy Investment,CHN,46.553039,86.205922,100000000239,100000123071,100.0,100.0,{12463},"{6119,12463}",18,49:34.0
2162,3162984,Shaliang Coal Mine,Shaanxi Yongxin Mining,Fugu County State-owned Assets Operation,CHN,39.237352,110.663704,100000124965,100000127011,40.0,100.0,{12464},"{6119,12464}",419,49:34.1
2163,3162984,Shaliang Coal Mine,Shaanxi Yongxin Mining,Fugu County Dongyuan Machine Made Coke,CHN,39.237352,110.663704,100000128247,100000127011,9.5,100.0,{12464},"{6119,12464}",685,49:34.1
2164,3162984,Shaliang Coal Mine,Shaanxi Yongxin Mining,Shenmu Xinsheng Coal Coking,CHN,39.237352,110.663704,100000128248,100000127011,7.4,100.0,{12464},"{6119,12464}",450,49:34.1
2165,3162984,Shaliang Coal Mine,Shaanxi Yongxin Mining,Shaanxi Coal and Chemical Industry,CHN,39.237352,110.663704,100001000403,100000127011,43.1,100.0,{12464},"{6119,12464}",5,49:34.1
2166,15491,Shanbula Coal Mine,Jungar Rongxiang Coal Coking,China National Coal Group,CHN,39.312796,110.600235,100001000399,100000126186,100.0,100.0,{12465},"{6119,12465}",18,49:33.9
2167,15492,Shandong Xinhe Coal Mine,Shandong Lineng Xinhe Mining Industry,Shandong Energy Group,CHN,35.393054,116.444708,100000000252,100000127221,100.0,100.0,{12466},"{6119,12466}",153,49:33.9
2168,16868,Shanghe Coal Mine,Yangquan Coal Industry Group Yicheng Shanghe Coal Industry,Shanxi State-Owned Capital Investment and Operation,CHN,35.566156,111.950327,100000001663,100000126450,17.3198905,100.0,{12467},"{6119,12467}",38,49:34.0
2169,16868,Shanghe Coal Mine,Yangquan Coal Industry Group Yicheng Shanghe Coal Industry,other,CHN,35.566156,111.950327,100000001753,100000126450,46.15252378,100.0,{12467},"{6119,12467}",194,49:34.0
2170,16868,Shanghe Coal Mine,Yangquan Coal Industry Group Yicheng Shanghe Coal Industry,China Cinda Asset Management,CHN,35.566156,111.950327,100000123329,100000126450,10.21294992,100.0,{12467},"{6119,12467}",23,49:34.0
2171,16868,Shanghe Coal Mine,Yangquan Coal Industry Group Yicheng Shanghe Coal Industry,Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade,CHN,35.566156,111.950327,100000124037,100000126450,1.500310224,100.0,{12467},"{6119,12467}",8225,49:34.0
2172,16868,Shanghe Coal Mine,Yangquan Coal Industry Group Yicheng Shanghe Coal Industry,Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment,CHN,35.566156,111.950327,100000124038,100000126450,0.606237408,100.0,{12467},"{6119,12467}",75,49:34.0
2173,16868,Shanghe Coal Mine,Yangquan Coal Industry Group Yicheng Shanghe Coal Industry,Shanxi Provincial Department of Finance,CHN,35.566156,111.950327,100000125528,100000126450,1.924759584,100.0,{12467},"{6119,12467}",11,49:34.0
2174,16868,Shanghe Coal Mine,Yangquan Coal Industry Group Yicheng Shanghe Coal Industry,Hengde International,CHN,35.566156,111.950327,100000125940,100000126450,2.47079952,100.0,{12467},"{6119,12467}",20,49:34.0
2175,16868,Shanghe Coal Mine,Yangquan Coal Industry Group Yicheng Shanghe Coal Industry,Zhangjiagang Free Trade Zone Liyuan Energy Investment,CHN,35.566156,111.950327,100000128816,100000126450,11.32096,100.0,{12467},"{6119,12467}",129,49:34.0
2176,16868,Shanghe Coal Mine,Yangquan Coal Industry Group Yicheng Shanghe Coal Industry,Jiangsu Shengdelong Mining Resources Investment,CHN,35.566156,111.950327,100000128821,100000126450,8.49072,100.0,{12467},"{6119,12467}",4,49:34.0
2177,15493,Shangshe Coal Mine,Yangquan Shangshe Coal,Shanxi State-Owned Capital Investment and Operation,CHN,38.010708,113.32684,100000001663,100000127337,23.2403274,100.0,{12468},"{6119,12468}",38,49:33.9
2178,15493,Shangshe Coal Mine,Yangquan Shangshe Coal,other,CHN,38.010708,113.32684,100000001753,100000127337,5.780454,100.0,{12468},"{6119,12468}",194,49:33.9
2179,15493,Shangshe Coal Mine,Yangquan Shangshe Coal,State-owned Assets Supervision and Administration Commission of Yangquan Municipal People's Government,CHN,38.010708,113.32684,100000125499,100000127337,32.758445,100.0,{12468},"{6119,12468}",2,49:33.9
2180,15493,Shangshe Coal Mine,Yangquan Shangshe Coal,Shanxi Provincial Department of Finance,CHN,38.010708,113.32684,100000125528,100000127337,2.5822586,100.0,{12468},"{6119,12468}",11,49:33.9
2181,15493,Shangshe Coal Mine,Yangquan Shangshe Coal,State-owned Assets Supervision and Administration Commission of Jincheng People's Government,CHN,38.010708,113.32684,100000125963,100000127337,3.555342,100.0,{12468},"{6119,12468}",88,49:33.9
2182,15493,Shangshe Coal Mine,Yangquan Shangshe Coal,Changzhi Municipal People's Government State-owned Assets Supervision and Administration Commission,CHN,38.010708,113.32684,100000125964,100000127337,2.753173,100.0,{12468},"{6119,12468}",2553,49:33.9
2183,15493,Shangshe Coal Mine,Yangquan Shangshe Coal,Shanxi Jinhu HUICAI Investment Management,CHN,38.010708,113.32684,100000128221,100000127337,29.33,100.0,{12468},"{6119,12468}",179,49:33.9
2184,15494,Shangshe Erjing Coal Mine,Yangquan Shangshe Erjing Coal,Shanxi State-Owned Capital Investment and Operation,CHN,38.011056,113.304313,100000001663,100000126492,27.4836618,100.0,{12469},"{6119,12469}",38,49:33.9
2185,15494,Shangshe Erjing Coal Mine,Yangquan Shangshe Erjing Coal,other,CHN,38.011056,113.304313,100000001753,100000126492,6.835878,100.0,{12469},"{6119,12469}",194,49:33.9
2186,15494,Shangshe Erjing Coal Mine,Yangquan Shangshe Erjing Coal,State-owned Assets Supervision and Administration Commission of Yangquan Municipal People's Government,CHN,38.011056,113.304313,100000125499,100000126492,25.666365,100.0,{12469},"{6119,12469}",2,49:33.9
2187,15494,Shangshe Erjing Coal Mine,Yangquan Shangshe Erjing Coal,Shanxi Provincial Department of Finance,CHN,38.011056,113.304313,100000125528,100000126492,3.0537402,100.0,{12469},"{6119,12469}",11,49:33.9
2188,15494,Shangshe Erjing Coal Mine,Yangquan Shangshe Erjing Coal,State-owned Assets Supervision and Administration Commission of Jincheng People's Government,CHN,38.011056,113.304313,100000125963,100000126492,4.204494,100.0,{12469},"{6119,12469}",88,49:33.9
2189,15494,Shangshe Erjing Coal Mine,Yangquan Shangshe Erjing Coal,Changzhi Municipal People's Government State-owned Assets Supervision and Administration Commission,CHN,38.011056,113.304313,100000125964,100000126492,3.255861,100.0,{12469},"{6119,12469}",2553,49:33.9
2190,15494,Shangshe Erjing Coal Mine,Yangquan Shangshe Erjing Coal,Shanghai Century Hengyuan Power Fuel,CHN,38.011056,113.304313,100000128220,100000126492,29.5,100.0,{12469},"{6119,12469}",28600,49:33.9
2191,15495,Shangwan Coal Mine,China Shenhua Energy,China Shenhua Energy,CHN,39.217545,110.007346,100000000175,100000000175,100.0,100.0,{12470},"{7027,12470}",25,49:33.9
2192,15496,Shangyuquan Coal Mine,Shanxi Luneng Hequ Power & Coal Development,Guangdong Golden Horse Tourism Group Stock,CHN,39.256901,111.22119,100000123845,100000127220,70.0,100.0,{12471},"{6119,12471}",5,49:33.9
2193,15496,Shangyuquan Coal Mine,Shanxi Luneng Hequ Power & Coal Development,State Grid Shanxi Electric Power Company Trade Union Committee,CHN,39.256901,111.22119,100000125558,100000127220,30.0,100.0,{12471},"{6119,12471}",15700,49:33.9
2194,15497,Shanhou Coal Mine,Kailuan (Group) Weizhou Mine Industry,Datang International Power Generation,CHN,39.907602,114.50811,100000000181,100000127379,49.0,100.0,{12472},"{6119,12472}",536,49:33.9
2195,15497,Shanhou Coal Mine,Kailuan (Group) Weizhou Mine Industry,KAILUAN (Group),CHN,39.907602,114.50811,100000124069,100000127379,51.0,100.0,{12472},"{6119,12472}",622,49:33.9
2196,15498,Shanjiaoshu Coal Mine,Guizhou Panjiang Refined Coal,Guizhou Panjiang Refined Coal,CHN,25.88902,104.50014,100000123615,100000123615,100.0,100.0,{12473},{12473},295,49:33.9
2197,15499,Shanmushu Coal Mine,Sichuan FuRong Group Industrial,other,CHN,28.467855,104.668919,100000001753,100000126670,1.0,100.0,{12474},"{6119,12474}",194,49:33.9
2198,15499,Shanmushu Coal Mine,Sichuan FuRong Group Industrial,Sichuan Coal Industry Group Dazhu Coal and Electricity Group,CHN,28.467855,104.668919,100000124530,100000126670,99.0,100.0,{12474},"{6119,12474}",1400,49:33.9
2199,3162994,Shanxi Jinfu Coal Mine,Shanxi Meijin Group Jinfu Coal Industry,Shanxi Meijin Energy,CHN,37.662079,112.201163,100000127834,100000126588,100.0,100.0,{12475},"{6119,12475}",161,49:34.1
2200,3162995,Shanxi Lu'an Gucheng Coal Mine,Shanxi Lu'an Mining (Group),Shanxi State-Owned Capital Investment and Operation,CHN,36.25626,112.918649,100000001663,100000123834,90.0,100.0,{12476},"{6119,12476}",38,49:34.1
2201,3162995,Shanxi Lu'an Gucheng Coal Mine,Shanxi Lu'an Mining (Group),Shanxi Provincial Department of Finance,CHN,36.25626,112.918649,100000125528,100000123834,10.0,100.0,{12476},"{6119,12476}",11,49:34.1
2202,16664,Shanxi Xiaohuigou Coal Mine,Shanxi Xiaohuigou Coal Industry,China Coal Energy,CHN,37.704417,112.286802,100001000398,100000126579,100.0,100.0,{12477},"{6119,12477}",1117,49:34.0
2203,16577,Shanxian Zhangji Coal Mine,Shanxian Fengyuan Industrial,Shandong Yizhou State Owned Assets Management Group,CHN,34.8235,116.357049,100000001660,100000126206,36.6,100.0,{12478},"{6119,12478}",4,49:34.0
2204,16577,Shanxian Zhangji Coal Mine,Shanxian Fengyuan Industrial,other,CHN,34.8235,116.357049,100000001753,100000126206,14.4580144,100.0,{12478},"{6119,12478}",194,49:34.0
2205,16577,Shanxian Zhangji Coal Mine,Shanxian Fengyuan Industrial,Heze Investment Development,CHN,34.8235,116.357049,100000123596,100000126206,20.0,100.0,{12478},"{6119,12478}",650,49:34.0
2206,16577,Shanxian Zhangji Coal Mine,Shanxian Fengyuan Industrial,Shandong Hongda City Development Investment,CHN,34.8235,116.357049,100000125071,100000126206,9.464,100.0,{12478},"{6119,12478}",50,49:34.0
2207,16577,Shanxian Zhangji Coal Mine,Shanxian Fengyuan Industrial,Shanghai Zhonglu Group,CHN,34.8235,116.357049,100000125072,100000126206,9.128,100.0,{12478},"{6119,12478}",10,49:34.0
2208,16577,Shanxian Zhangji Coal Mine,Shanxian Fengyuan Industrial,Shanghai Shuhe Industrial Development,CHN,34.8235,116.357049,100000125074,100000126206,4.056,100.0,{12478},"{6119,12478}",150,49:34.0
2209,16577,Shanxian Zhangji Coal Mine,Shanxian Fengyuan Industrial,Xinjiang Huiyou Holding Group,CHN,34.8235,116.357049,100000128880,100000126206,1.6943136,100.0,{12478},"{6119,12478}",20,49:34.0
2210,16577,Shanxian Zhangji Coal Mine,Shanxian Fengyuan Industrial,Shanghai Rongwan Investment Management Center,CHN,34.8235,116.357049,100000128881,100000126206,1.075704,100.0,{12478},"{6119,12478}",350,49:34.0
2211,16577,Shanxian Zhangji Coal Mine,Shanxian Fengyuan Industrial,Shanghai Hansi Motor,CHN,34.8235,116.357049,100000128882,100000126206,0.9786672,100.0,{12478},"{6119,12478}",700,49:34.0
2212,16577,Shanxian Zhangji Coal Mine,Shanxian Fengyuan Industrial,Pujiang VAN-BURST Manufactures,CHN,34.8235,116.357049,100000128883,100000126206,0.6441456,100.0,{12478},"{6119,12478}",2700,49:34.0
2213,16577,Shanxian Zhangji Coal Mine,Shanxian Fengyuan Industrial,Tengye Investment,CHN,34.8235,116.357049,100000128884,100000126206,0.5273184,100.0,{12478},"{6119,12478}",85,49:34.0
2214,16577,Shanxian Zhangji Coal Mine,Shanxian Fengyuan Industrial,Beijing Huachen Century Investment,CHN,34.8235,116.357049,100000128885,100000126206,0.5273184,100.0,{12478},"{6119,12478}",743,49:34.0
2215,16577,Shanxian Zhangji Coal Mine,Shanxian Fengyuan Industrial,Lingtong Investment Group,CHN,34.8235,116.357049,100000128887,100000126206,0.357504,100.0,{12478},"{6119,12478}",3900,49:34.0
2216,16577,Shanxian Zhangji Coal Mine,Shanxian Fengyuan Industrial,Beijing Shilong New Technology Development,CHN,34.8235,116.357049,100000129028,100000126206,0.470957934,100.0,{12478},"{6119,12478}",1183,49:34.0
2217,16577,Shanxian Zhangji Coal Mine,Shanxian Fengyuan Industrial,Beijing Xihua Investment Management,CHN,34.8235,116.357049,100000129098,100000126206,0.018743831,100.0,{12478},"{6119,12478}",110,49:34.0
2218,3162997,Shanxin Village Surface Coal Mine,Yunnan Guoneng Coal Power,other,CHN,24.221251,103.41029,100000001753,100000122596,4.990527377,100.0,{12479},"{6119,12479}",194,49:34.1
2219,3162997,Shanxin Village Surface Coal Mine,Yunnan Guoneng Coal Power,Jinshiqi International Holdings,CHN,24.221251,103.41029,100000124241,100000122596,51.61,100.0,{12479},"{6119,12479}",35,49:34.1
2220,3162997,Shanxin Village Surface Coal Mine,Yunnan Guoneng Coal Power,Duolong Deqing Shituya Architectural Design,CHN,24.221251,103.41029,100000129119,100000122596,6.401396147,100.0,{12479},"{6119,12479}",544,49:34.1
2221,3162997,Shanxin Village Surface Coal Mine,Yunnan Guoneng Coal Power,Beijing Zhonghe Oriental Investment,CHN,24.221251,103.41029,100000129130,100000122596,5.953649224,100.0,{12479},"{6119,12479}",80,49:34.1
2222,3162997,Shanxin Village Surface Coal Mine,Yunnan Guoneng Coal Power,Taihao Business Retail,CHN,24.221251,103.41029,100000129131,100000122596,6.255706735,100.0,{12479},"{6119,12479}",700,49:34.1
2223,3162997,Shanxin Village Surface Coal Mine,Yunnan Guoneng Coal Power,Lhasa Zanbida Technology Development,CHN,24.221251,103.41029,100000129170,100000122596,2.536604617,100.0,{12479},"{6119,12479}",87,49:34.1
2224,3162997,Shanxin Village Surface Coal Mine,Yunnan Guoneng Coal Power,Tibet Zhongfa Industrial,CHN,24.221251,103.41029,100000129171,100000122596,22.23275748,100.0,{12479},"{6119,12479}",382,49:34.1
2225,15501,Shanyin Yuanbaowan Coal Mine,Shanxi Shuozhou Shanyin Gold Ocean Yuanbaowan Coal Industry,other,CHN,39.734623,112.754727,100000001753,100000127257,1.32,100.0,{12480},"{6119,12480}",194,49:33.9
2226,15501,Shanyin Yuanbaowan Coal Mine,Shanxi Shuozhou Shanyin Gold Ocean Yuanbaowan Coal Industry,Beijing Ward Financial Investment Holding,CHN,39.734623,112.754727,100000124438,100000127257,38.68,100.0,{12480},"{6119,12480}",50,49:33.9
2227,15501,Shanyin Yuanbaowan Coal Mine,Shanxi Shuozhou Shanyin Gold Ocean Yuanbaowan Coal Industry,China National Coal Group,CHN,39.734623,112.754727,100001000399,100000127257,60.0,100.0,{12480},"{6119,12480}",18,49:33.9
2228,15502,Shanzhai Coal Mine,Huating Mei Ye Group,China Huaneng Group,CHN,35.30592,106.615876,100000000171,100000123309,49.0,100.0,{12481},"{6119,12481}",340,49:33.9
2229,15502,Shanzhai Coal Mine,Huating Mei Ye Group,Gansu Provincial State-owned Assets Investment Group,CHN,35.30592,106.615876,100000000189,100000123309,41.0,100.0,{12481},"{6119,12481}",28,49:33.9
2230,15502,Shanzhai Coal Mine,Huating Mei Ye Group,Pingliang Basic Industry Investment Group,CHN,35.30592,106.615876,100000124505,100000123309,10.0,100.0,{12481},"{6119,12481}",1674,49:33.9
2231,15503,Shaoyaohua Coal Mine,Shanxi Shanyin Shaoyaohua Coal Industry,other,CHN,39.744771,112.771904,100000001753,100000127235,6.8905,100.0,{12482},"{6119,12482}",194,49:33.9
2232,15503,Shaoyaohua Coal Mine,Shanxi Shanyin Shaoyaohua Coal Industry,Chuangfu A1 Fund,CHN,39.744771,112.771904,100000130547,100000127235,93.1095,100.0,{12482},"{6119,12482}",1060,49:33.9
2233,16871,Shaozhai Coal Mine,Huaneng Lingtai ShaoZhai Coal Industry,Shandong Energy Group,CHN,35.001558,107.828481,100000000252,100000127044,95.2,100.0,{12483},"{6119,12483}",153,49:34.0
2234,16871,Shaozhai Coal Mine,Huaneng Lingtai ShaoZhai Coal Industry,other,CHN,35.001558,107.828481,100000001753,100000127044,4.8,100.0,{12483},"{6119,12483}",194,49:34.0
2235,15504,Shaping Coal Mine,Shanxi Jinshen Shaping Coal Industry,China Energy Investment,CHN,39.200272,111.195503,100000000239,100000126748,49.0,100.0,{12484},"{6119,12484}",18,49:33.9
2236,15504,Shaping Coal Mine,Shanxi Jinshen Shaping Coal Industry,Shanxi State-Owned Capital Investment and Operation,CHN,39.200272,111.195503,100000001663,100000126748,29.40354,100.0,{12484},"{6119,12484}",38,49:33.9
2237,15504,Shaping Coal Mine,Shanxi Jinshen Shaping Coal Industry,other,CHN,39.200272,111.195503,100000001753,100000126748,7.3134,100.0,{12484},"{6119,12484}",194,49:33.9
2238,15504,Shaping Coal Mine,Shanxi Jinshen Shaping Coal Industry,State-owned Assets Supervision and Administration Commission of Yangquan Municipal People's Government,CHN,39.200272,111.195503,100000125499,100000126748,3.0345,100.0,{12484},"{6119,12484}",2,49:33.9
2239,15504,Shaping Coal Mine,Shanxi Jinshen Shaping Coal Industry,Shanxi Provincial Department of Finance,CHN,39.200272,111.195503,100000125528,100000126748,3.26706,100.0,{12484},"{6119,12484}",11,49:33.9
2240,15504,Shaping Coal Mine,Shanxi Jinshen Shaping Coal Industry,State-owned Assets Supervision and Administration Commission of Jincheng People's Government,CHN,39.200272,111.195503,100000125963,100000126748,4.4982,100.0,{12484},"{6119,12484}",88,49:33.9
2241,15504,Shaping Coal Mine,Shanxi Jinshen Shaping Coal Industry,Changzhi Municipal People's Government State-owned Assets Supervision and Administration Commission,CHN,39.200272,111.195503,100000125964,100000126748,3.4833,100.0,{12484},"{6119,12484}",2553,49:33.9
2242,3163002,Shaqu No.1 Coal Mine,Huajin Coking Coal,Shanxi Coking Coal Energy Group,CHN,37.411799,110.861439,100000123810,100000126809,51.0,100.0,{12485},"{6119,12485}",2000,49:34.1
2243,3163002,Shaqu No.1 Coal Mine,Huajin Coking Coal,China Coal Energy,CHN,37.411799,110.861439,100001000398,100000126809,49.0,100.0,{12485},"{6119,12485}",1117,49:34.1
2244,3163003,Shaqu No.2 Coal Mine,Huajin Coking Coal,Shanxi Coking Coal Energy Group,CHN,37.411639,110.861841,100000123810,100000126809,51.0,100.0,{12486},"{6119,12486}",2000,49:34.1
2245,3163003,Shaqu No.2 Coal Mine,Huajin Coking Coal,China Coal Energy,CHN,37.411639,110.861841,100001000398,100000126809,49.0,100.0,{12486},"{6119,12486}",1117,49:34.1
